name,datetime,temp,humidity,precip,windspeed,visibility,icon
Notingham,2025-01-14T23:00:00,8.6,94.68,0,3.2,6.7,cloudy
Notingham,2025-01-15T00:00:00,8.5,95.41,0,5.7,4.9,cloudy
Notingham,2025-01-15T01:00:00,8.5,95.42,0,5.9,3.7,cloudy
Notingham,2025-01-15T02:00:00,9,95.45,0,8.7,3.6,cloudy
Notingham,2025-01-15T03:00:00,8.6,96.69,0,8.2,3.6,cloudy
Notingham,2025-01-15T04:00:00,8.6,96.71,0,5.6,4.2,cloudy
Notingham,2025-01-15T05:00:00,8.8,95.58,0,5.4,3.1,cloudy
Notingham,2025-01-15T06:00:00,9,95.01,0,3.7,3.6,cloudy
Notingham,2025-01-15T07:00:00,8.9,94.43,0,2.9,3.6,cloudy
Notingham,2025-01-15T08:00:00,8.6,96.19,0,5.5,3.6,cloudy
Notingham,2025-01-15T09:00:00,8.2,97.99,0,5.2,0.7,cloudy
Notingham,2025-01-15T10:00:00,7.7,99.18,0,7.6,2.5,cloudy
Notingham,2025-01-15T11:00:00,7.9,98.52,0,5.8,5,cloudy
Notingham,2025-01-15T12:00:00,8.6,92.32,0,8.2,10.4,partly-cloudy-day
Notingham,2025-01-15T13:00:00,10.2,81.57,0,5.1,17.5,clear-day
Notingham,2025-01-15T14:00:00,10.4,76.5,0,6.9,18.1,clear-day
Notingham,2025-01-15T15:00:00,9.8,76.08,0,5.8,20.9,clear-day
Notingham,2025-01-15T16:00:00,9.2,77.11,0,4.8,16.1,clear-day
Notingham,2025-01-15T17:00:00,7.4,88.87,0,4.7,7.8,clear-night
Notingham,2025-01-15T18:00:00,7.1,90.73,0,6.6,6,clear-night
Notingham,2025-01-15T19:00:00,6.5,89.03,0,6.8,9,clear-night
Notingham,2025-01-15T20:00:00,5.4,91.35,0,4.3,7.4,clear-night
Notingham,2025-01-15T21:00:00,5.5,93.27,0,6.2,5.3,clear-night
Notingham,2025-01-15T22:00:00,6,93.37,0,8.2,5,clear-night
Notingham,2025-01-15T23:00:00,4.6,95.36,0,5.9,3.1,clear-night
Notingham,2025-01-16T00:00:00,3.5,96.62,0,5.3,1.8,clear-night
Notingham,2025-01-16T01:00:00,3,95.99,0,7.3,2.5,clear-night
Notingham,2025-01-16T02:00:00,1.9,97.34,0,5.2,2.3,clear-night
Notingham,2025-01-16T03:00:00,1,95.85,0,6.6,0.9,partly-cloudy-night
Notingham,2025-01-16T04:00:00,0.6,95.91,0,6.5,0.8,partly-cloudy-night
Notingham,2025-01-16T05:00:00,0.1,94.54,0,5.7,2,partly-cloudy-night
Notingham,2025-01-16T06:00:00,-0.1,95.52,0,4.6,3.7,clear-night
Notingham,2025-01-16T07:00:00,-0.6,95.51,0,3.1,3.2,clear-night
Notingham,2025-01-16T08:00:00,-0.6,94.96,0,3.1,3.7,clear-night
Notingham,2025-01-16T09:00:00,0.2,95.74,0,6.7,6.1,clear-day
Notingham,2025-01-16T10:00:00,1.4,94.4,0.004,6,6.6,clear-day
Notingham,2025-01-16T11:00:00,2.2,91.07,0,6.5,5.3,clear-day
Notingham,2025-01-16T12:00:00,2.3,88.8,0.004,6.9,3.6,clear-day
Notingham,2025-01-16T13:00:00,3,86.31,0,6.9,8,clear-day
Notingham,2025-01-16T14:00:00,4.2,83.43,0,5.3,8,clear-day
Notingham,2025-01-16T15:00:00,4.7,83.8,0,4,10,clear-day
Notingham,2025-01-16T16:00:00,3.7,87.79,0,3.2,7.1,clear-day
Notingham,2025-01-16T17:00:00,2.9,91.36,0,3.9,5.1,clear-night
Notingham,2025-01-16T18:00:00,3.1,93.59,0,8.4,5.7,clear-night
Notingham,2025-01-16T19:00:00,3.1,97.49,0,7.4,2.1,cloudy
Notingham,2025-01-16T20:00:00,3.6,97.75,0,8.5,2.5,cloudy
Notingham,2025-01-16T21:00:00,4.6,96.5,0,6.2,2.5,cloudy
Notingham,2025-01-16T22:00:00,5.5,94.07,0,9.4,2.5,cloudy
Notingham,2025-01-16T23:00:00,5.6,94.59,0,8.9,2.6,cloudy
Notingham,2025-01-17T00:00:00,5.8,93.32,0,8.8,3.3,cloudy
Notingham,2025-01-17T01:00:00,6,92.1,0,9.4,3.9,cloudy
Notingham,2025-01-17T02:00:00,6.1,91.47,0,9,5.6,cloudy
Notingham,2025-01-17T03:00:00,6.1,88.59,0,10.3,6.3,cloudy
Notingham,2025-01-17T04:00:00,6,87.87,0,9.8,7.5,cloudy
Notingham,2025-01-17T05:00:00,6,87.22,0,12.1,8.1,cloudy
Notingham,2025-01-17T06:00:00,5.6,88.34,0,10.5,8.8,cloudy
Notingham,2025-01-17T07:00:00,5.6,88.34,0,10.3,8.1,cloudy
Notingham,2025-01-17T08:00:00,5.6,88.34,0,10.1,7.5,cloudy
Notingham,2025-01-17T09:00:00,6,86.14,0,11,6.8,cloudy
Notingham,2025-01-17T10:00:00,6.1,85.52,0,9.3,8,cloudy
Notingham,2025-01-17T11:00:00,6.1,86.49,0,10.2,6.4,cloudy
Notingham,2025-01-17T12:00:00,6.1,86.44,0,10,7.1,cloudy
Notingham,2025-01-17T13:00:00,6.2,86.93,0,10.4,7.1,cloudy
Notingham,2025-01-17T14:00:00,6.6,85.28,0,8.3,9.4,cloudy
Notingham,2025-01-17T15:00:00,6.6,85.22,0,7.9,9.4,cloudy
Notingham,2025-01-17T16:00:00,6.6,85.31,0,5,9.2,cloudy
Notingham,2025-01-17T17:00:00,6.1,85.44,0,5.9,9.2,cloudy
Notingham,2025-01-17T18:00:00,6.1,85.44,0,4.3,8.1,cloudy
Notingham,2025-01-17T19:00:00,6,85.94,0,3.1,6.4,cloudy
Notingham,2025-01-17T20:00:00,6,84.78,0,4.3,5.8,cloudy
Notingham,2025-01-17T21:00:00,5.6,86.4,0,5.2,5.1,cloudy
Notingham,2025-01-17T22:00:00,5.5,85.92,0,6.9,5.1,cloudy
Notingham,2025-01-17T23:00:00,5.1,87.03,0,5.8,5.1,cloudy
Notingham,2025-01-18T00:00:00,4.8,85.86,0,5.8,5.1,cloudy
Notingham,2025-01-18T01:00:00,4.4,87.07,0,6,4.4,cloudy
Notingham,2025-01-18T02:00:00,3.9,87.15,0,5.7,4.9,cloudy
Notingham,2025-01-18T03:00:00,3.3,87.06,0,6.2,4.4,cloudy
Notingham,2025-01-18T04:00:00,2.7,88.86,0,6.1,4.3,cloudy
Notingham,2025-01-18T05:00:00,2.2,90.02,0,6.8,4.3,cloudy
Notingham,2025-01-18T06:00:00,1.7,91.29,0,5.1,3.7,cloudy
Notingham,2025-01-18T07:00:00,1.1,91.33,0,4.9,3.6,cloudy
Notingham,2025-01-18T08:00:00,0.6,91.36,0,8.2,3.6,cloudy
Notingham,2025-01-18T09:00:00,0.6,92.57,0,6.9,3.6,cloudy
Notingham,2025-01-18T10:00:00,0.6,92.55,0,5.8,3,cloudy
Notingham,2025-01-18T11:00:00,0.8,90.15,0,6.9,3,cloudy
Notingham,2025-01-18T12:00:00,1.1,90.13,0,5.3,3.6,cloudy
Notingham,2025-01-18T13:00:00,1.1,89.48,0,7,3.6,cloudy
Notingham,2025-01-18T14:00:00,1.3,88.84,0,5.7,3.6,cloudy
Notingham,2025-01-18T15:00:00,1.1,88.26,0,5.3,3.6,cloudy
Notingham,2025-01-18T16:00:00,1,89,0,3.8,3,cloudy
Notingham,2025-01-18T17:00:00,0.6,90.19,0,4.5,2.5,cloudy
Notingham,2025-01-18T18:00:00,0.1,93.26,0,3.3,2.4,cloudy
Notingham,2025-01-18T19:00:00,0,93.28,0,0.7,1.8,cloudy
Notingham,2025-01-18T20:00:00,0.1,93.3,0,3.8,1.8,cloudy
Notingham,2025-01-18T21:00:00,-0.2,93.34,0,3.9,1.8,cloudy
Notingham,2025-01-18T22:00:00,-0.4,94,0,1.9,1.2,cloudy
Notingham,2025-01-18T23:00:00,-0.6,95.28,0,3.1,1.2,cloudy
Notingham,2025-01-19T00:00:00,-0.6,95.26,0,5,1.2,cloudy
Notingham,2025-01-19T01:00:00,-0.6,96.53,0,4.7,0.6,fog
Notingham,2025-01-19T02:00:00,-0.3,96.57,0,5,2.9,cloudy
Notingham,2025-01-19T03:00:00,-0.1,95.32,0,3.2,2.9,cloudy
Notingham,2025-01-19T04:00:00,0.1,93.49,0,3.6,4,cloudy
Notingham,2025-01-19T05:00:00,0.5,92.32,0.006,4.7,3.4,cloudy
Notingham,2025-01-19T06:00:00,0.5,92.32,0,4.7,3.4,cloudy
Notingham,2025-01-19T07:00:00,0.6,90.37,0,4,4.1,cloudy
Notingham,2025-01-19T08:00:00,0.6,90.33,0,4.3,5.3,cloudy
Notingham,2025-01-19T09:00:00,1,90.26,0,6.2,4.4,cloudy
Notingham,2025-01-19T10:00:00,1.3,88.84,0,8.1,6,cloudy
Notingham,2025-01-19T11:00:00,1.5,86.99,0,8.1,6.1,cloudy
Notingham,2025-01-19T12:00:00,1.6,85.23,0,8.4,8.4,cloudy
Notingham,2025-01-19T13:00:00,1.8,84.1,0,7.2,9,cloudy
Notingham,2025-01-19T14:00:00,2,82.99,0,5.6,9.5,cloudy
Notingham,2025-01-19T15:00:00,1.8,85.64,0,5.7,6.8,cloudy
Notingham,2025-01-19T16:00:00,2,82.88,0,5.5,7.9,cloudy
Notingham,2025-01-19T17:00:00,1.8,84.93,0,4.3,8.1,cloudy
Notingham,2025-01-19T18:00:00,1.8,85.04,0,6.1,6.3,cloudy
Notingham,2025-01-19T19:00:00,1.6,84.94,0,5.3,7.5,cloudy
Notingham,2025-01-19T20:00:00,1.6,84.84,0,5.2,8,cloudy
Notingham,2025-01-19T21:00:00,1.6,84.87,0,3.7,7.9,cloudy
Notingham,2025-01-19T22:00:00,1.5,85.41,0,2.6,6.6,cloudy
Notingham,2025-01-19T23:00:00,1.6,83.84,0,4.8,8.3,cloudy
Notingham,2025-01-20T00:00:00,1.6,83.87,0,3.7,7.6,cloudy
Notingham,2025-01-20T01:00:00,1.6,85.96,0,4.5,6.8,cloudy
Notingham,2025-01-20T02:00:00,1.5,87.27,0,3.8,6.9,cloudy
Notingham,2025-01-20T03:00:00,1.6,87.84,0,4.8,5.8,cloudy
Notingham,2025-01-20T04:00:00,1.6,89.6,0,6.3,5.2,cloudy
Notingham,2025-01-20T05:00:00,1.6,89.55,0,5.7,4.6,cloudy
Notingham,2025-01-20T06:00:00,1.6,89.07,0,5.9,4.6,cloudy
Notingham,2025-01-20T07:00:00,1.6,89.5,0,5.4,4.7,cloudy
Notingham,2025-01-20T08:00:00,1.7,89.51,0,5.5,5.4,cloudy
Notingham,2025-01-20T09:00:00,1.7,89.42,0,6.2,4.7,cloudy
Notingham,2025-01-20T10:00:00,2.4,86.39,0,7.6,5.3,cloudy
Notingham,2025-01-20T11:00:00,3.5,78.75,0,6.4,7.7,cloudy
Notingham,2025-01-20T12:00:00,4.1,75.08,0,8.1,9.3,cloudy
Notingham,2025-01-20T13:00:00,4.2,76.4,0.004,7,7.9,cloudy
Notingham,2025-01-20T14:00:00,3.7,85.21,0,5.8,6.1,cloudy
Notingham,2025-01-20T15:00:00,3.9,87.59,0,6.3,5.5,cloudy
Notingham,2025-01-20T16:00:00,4.2,86.2,0,7.9,5.4,cloudy
Notingham,2025-01-20T17:00:00,4.1,87.62,0,7.1,5.3,partly-cloudy-night
Notingham,2025-01-20T18:00:00,4,90.13,0,5.3,2.9,cloudy
Notingham,2025-01-20T19:00:00,4,91.4,0,4.6,2.8,cloudy
Notingham,2025-01-20T20:00:00,4,93.39,0,6.1,2.8,cloudy
Notingham,2025-01-20T21:00:00,4.2,94.07,0.006,6.8,2.8,cloudy
Notingham,2025-01-20T22:00:00,4.2,95.4,0,6.9,2.8,cloudy
Notingham,2025-01-20T23:00:00,4.2,95.49,0,6.1,3.3,cloudy
Notingham,2025-01-21T00:00:00,4.2,95.51,0,7.6,3.3,cloudy
Notingham,2025-01-21T01:00:00,4.1,96.24,0.006,6.3,2,cloudy
Notingham,2025-01-21T02:00:00,4.2,97.58,0.006,7.3,2.1,cloudy
Notingham,2025-01-21T03:00:00,4.2,97.51,0,7.5,2.1,cloudy
Notingham,2025-01-21T04:00:00,4.1,96.18,0,7.2,1.6,cloudy
Notingham,2025-01-21T05:00:00,4,96.88,0,7.8,2.1,cloudy
Notingham,2025-01-21T06:00:00,3.9,96.21,0.006,5.8,2.6,cloudy
Notingham,2025-01-21T07:00:00,3.6,96.28,0,5.4,2.6,cloudy
Notingham,2025-01-21T08:00:00,3.2,96.32,0,7.8,2.6,cloudy
Notingham,2025-01-21T09:00:00,2.9,97.59,0,9.5,2,cloudy
Notingham,2025-01-21T10:00:00,3.2,98.95,0,7.2,1.4,cloudy
Notingham,2025-01-21T11:00:00,3.7,99.53,0,7.1,2,cloudy
Notingham,2025-01-21T12:00:00,4.7,95.46,0,8,3.4,cloudy
Notingham,2025-01-21T13:00:00,5.2,92.73,0,6.3,4.2,cloudy
Notingham,2025-01-21T14:00:00,5.9,85.7,0,8,7.8,cloudy
Notingham,2025-01-21T15:00:00,6,84,0,6.3,9,clear-day
Notingham,2025-01-21T16:00:00,5.2,85.83,0,5.7,8.3,partly-cloudy-day
Notingham,2025-01-21T17:00:00,5,86.71,0,4.5,8.7,cloudy
Notingham,2025-01-21T18:00:00,4.5,85.49,0,5,9.2,cloudy
Notingham,2025-01-21T19:00:00,4.3,85.14,0,5.3,7.8,cloudy
Notingham,2025-01-21T20:00:00,3.7,88.56,0,4.8,5.4,cloudy
Notingham,2025-01-21T21:00:00,3,90.21,0,2.4,4.7,cloudy
Notingham,2025-01-21T22:00:00,2,93.25,0,2.3,3.5,partly-cloudy-night
Notingham,2025-01-21T23:00:00,1.9,94.02,0,3.3,3.4,cloudy
Notingham,2025-01-22T00:00:00,2,94.69,0,2.7,2.8,cloudy
Notingham,2025-01-22T01:00:00,1.3,96.6,0,2.6,2.3,cloudy
Notingham,2025-01-22T02:00:00,1.1,96.66,0,2.5,1.7,cloudy
Notingham,2025-01-22T03:00:00,1,96.62,0,2.1,1.1,partly-cloudy-night
Notingham,2025-01-22T04:00:00,1.1,96.6,0,2.4,1.7,cloudy
Notingham,2025-01-22T05:00:00,1.5,97.28,0,2.5,1.7,cloudy
Notingham,2025-01-22T06:00:00,1.5,96.66,0,3.2,1.7,cloudy
Notingham,2025-01-22T07:00:00,1.5,96.68,0,1.7,1.7,cloudy
Notingham,2025-01-22T08:00:00,1.9,96.64,0,2.6,1.1,cloudy
Notingham,2025-01-22T09:00:00,1.9,97.33,0,3.1,1.2,cloudy
Notingham,2025-01-22T10:00:00,2.7,98.54,0,0.5,1.3,cloudy
Notingham,2025-01-22T11:00:00,3.1,97.94,0,3.8,1.4,cloudy
Notingham,2025-01-22T12:00:00,4.2,97.48,0,4.1,1.7,cloudy
Notingham,2025-01-22T13:00:00,5.1,92.9,0,4.5,3.2,cloudy
Notingham,2025-01-22T14:00:00,5.3,88.57,0,3.6,5.5,cloudy
Notingham,2025-01-22T15:00:00,5.5,87.3,0,1.1,7.6,cloudy
Notingham,2025-01-22T16:00:00,4.9,89.16,0,1.6,3.1,cloudy
Notingham,2025-01-22T17:00:00,4.5,91.54,0,0.4,3.6,cloudy
Notingham,2025-01-22T18:00:00,4.3,94.54,0,2.3,3.1,cloudy
Notingham,2025-01-22T19:00:00,3.1,95.16,0,5.1,,partly-cloudy-night
Notingham,2025-01-22T20:00:00,3.8,89.47,0,4.5,4.6,cloudy
Notingham,2025-01-22T21:00:00,3.6,90.65,0,5.6,4.1,cloudy
Notingham,2025-01-22T22:00:00,3.5,91.22,0,4.3,4.1,cloudy
Notingham,2025-01-22T23:00:00,3.1,93.47,0,3.5,3,cloudy
Notingham,2025-01-23T00:00:00,3.1,95.83,0,6.1,3,cloudy
Notingham,2025-01-23T01:00:00,3.1,94.61,0,6,2.5,cloudy
Notingham,2025-01-23T02:00:00,2.6,95.79,0,6.6,1.9,cloudy
Notingham,2025-01-23T03:00:00,1.4,96.5,0,4.6,0.7,partly-cloudy-night
Notingham,2025-01-23T04:00:00,1.5,98.28,0,2.9,0.3,fog
Notingham,2025-01-23T05:00:00,1.9,98.22,0,6.1,1.5,cloudy
Notingham,2025-01-23T06:00:00,1.7,97.53,0.007,3.9,3.3,cloudy
Notingham,2025-01-23T07:00:00,2.2,96.2,0,9.4,8.6,cloudy
Notingham,2025-01-23T08:00:00,2.3,92.85,0,6.4,14.1,cloudy
Notingham,2025-01-23T09:00:00,2.7,95.37,0,6.7,4.9,cloudy
Notingham,2025-01-23T10:00:00,3.7,96.13,0.191,7.7,2.6,cloudy
Notingham,2025-01-23T11:00:00,4.6,96.35,0.008,10,4.3,cloudy
Notingham,2025-01-23T12:00:00,5.1,96.63,0,10,7.5,cloudy
Notingham,2025-01-23T13:00:00,5.7,96.42,0.215,11.8,11.5,cloudy
Notingham,2025-01-23T14:00:00,6.6,83.27,0.016,15,44.8,cloudy
Notingham,2025-01-23T15:00:00,6.6,80,0,11.3,36.1,cloudy
Notingham,2025-01-23T16:00:00,5.9,87.35,0,10,24.5,cloudy
Notingham,2025-01-23T17:00:00,6.3,83.14,0,12.2,6.9,cloudy
Notingham,2025-01-23T18:00:00,6,82.83,0,11.4,39.8,cloudy
Notingham,2025-01-23T19:00:00,5.2,83.3,0,11.2,21.3,clear-night
Notingham,2025-01-23T20:00:00,4.2,87.62,0,9.2,17.2,clear-night
Notingham,2025-01-23T21:00:00,3.6,88.01,0,8.2,14.3,clear-night
Notingham,2025-01-23T22:00:00,3.7,86.46,0,9.8,18,partly-cloudy-night
Notingham,2025-01-23T23:00:00,4.1,82.61,0,9,18.8,partly-cloudy-night
Notingham,2025-01-24T00:00:00,4.6,82.25,0,8.7,14.1,partly-cloudy-night
Notingham,2025-01-24T01:00:00,4.6,85.24,0,10.4,12.6,cloudy
Notingham,2025-01-24T02:00:00,4.8,88.74,0,13.8,3.1,cloudy
Notingham,2025-01-24T03:00:00,6.2,94.58,0.022,16.5,8.9,cloudy
Notingham,2025-01-24T04:00:00,7.7,94.77,0.014,17.4,18.2,cloudy
Notingham,2025-01-24T05:00:00,9.6,90.53,0.043,21.6,35.5,cloudy
Notingham,2025-01-24T06:00:00,9.6,93.05,0.018,19.9,5.4,cloudy
Notingham,2025-01-24T07:00:00,10.1,89.32,0,22.2,25.9,cloudy
Notingham,2025-01-24T08:00:00,9.1,63.77,0.033,20.7,14.2,cloudy
Notingham,2025-01-24T09:00:00,8.6,58.4,0.006,20.8,10.8,cloudy
Notingham,2025-01-24T10:00:00,8.7,53.41,0,24.9,9.1,cloudy
Notingham,2025-01-24T11:00:00,8.8,48.2,0,25.4,10.7,cloudy
Notingham,2025-01-24T12:00:00,8.7,43.02,0,27.2,10.8,cloudy
Notingham,2025-01-24T13:00:00,8.7,43.44,0,27.2,11.6,cloudy
Notingham,2025-01-24T14:00:00,8.6,41.95,0,23.6,15.2,cloudy
Notingham,2025-01-24T15:00:00,8.1,43.87,0,21.2,15.8,cloudy
Notingham,2025-01-24T16:00:00,7.6,46.54,0,17.9,16.4,clear-day
Notingham,2025-01-24T17:00:00,6.8,49.19,0,13.1,18.1,clear-night
Notingham,2025-01-24T18:00:00,6.2,52.28,0,11.8,19.2,clear-night
Notingham,2025-01-24T19:00:00,6,59.32,0,11.3,14.5,clear-night
Notingham,2025-01-24T20:00:00,5.8,65.58,0,8.9,12.6,cloudy
Notingham,2025-01-24T21:00:00,5.7,69.83,0,10.4,11.1,cloudy
Notingham,2025-01-24T22:00:00,5.5,72.38,0,7.8,9.9,partly-cloudy-night
Notingham,2025-01-24T23:00:00,5.2,74.99,0,6.7,8.2,cloudy
Notingham,2025-01-25T00:00:00,4.6,87.95,0,10,11.2,cloudy
Notingham,2025-01-25T01:00:00,4.2,89.71,0.004,9,40.4,cloudy
Notingham,2025-01-25T02:00:00,3.7,88.13,0.004,9.4,42.2,cloudy
Notingham,2025-01-25T03:00:00,2.8,88.26,0,9.7,41.3,clear-night
Notingham,2025-01-25T04:00:00,2.1,86.87,0,8.3,33.3,clear-night
Notingham,2025-01-25T05:00:00,1.2,88.97,0,8.7,27.9,clear-night
Notingham,2025-01-25T06:00:00,1.5,82.66,0,8.8,26.4,partly-cloudy-night
Notingham,2025-01-25T07:00:00,0.9,85.38,0,7.8,21.6,clear-night
Notingham,2025-01-25T08:00:00,0.7,86.34,0,8.6,21,clear-day
Notingham,2025-01-25T09:00:00,1.1,85.1,0,6.7,20.4,clear-day
Notingham,2025-01-25T10:00:00,3.1,75.54,0,10.2,26.6,clear-day
Notingham,2025-01-25T11:00:00,4.8,69.69,0,11,26.9,clear-day
Notingham,2025-01-25T12:00:00,6.1,64.52,0,10.6,23.5,clear-day
Notingham,2025-01-25T13:00:00,6.5,58.42,0,12.8,28.3,clear-day
Notingham,2025-01-25T14:00:00,6.6,53.86,0,12.4,32.4,clear-day
Notingham,2025-01-25T15:00:00,6.1,58.58,0,11.3,29.1,clear-day
Notingham,2025-01-25T16:00:00,5.5,61.19,0,8.6,25.6,clear-day
Notingham,2025-01-25T17:00:00,3.6,71.09,0,3.3,20.1,clear-night
Notingham,2025-01-25T18:00:00,2,78.03,0,3.9,15.9,clear-night
Notingham,2025-01-25T19:00:00,2.6,78.07,0,7.8,16,clear-night
Notingham,2025-01-25T20:00:00,2,82.01,0,6.5,15.4,clear-night
Notingham,2025-01-25T21:00:00,1.5,84.28,0,6.1,13.6,clear-night
Notingham,2025-01-25T22:00:00,1.7,87.4,0,7.5,15.5,partly-cloudy-night
Notingham,2025-01-25T23:00:00,1.6,83.57,0,6.4,17.1,clear-night
Notingham,2025-01-26T00:00:00,0.7,88.61,0,6.5,16.5,clear-night
Notingham,2025-01-26T01:00:00,1,87.87,0,7.7,17.5,partly-cloudy-night
Notingham,2025-01-26T02:00:00,1.6,86.43,0,7.1,18.9,partly-cloudy-night
Notingham,2025-01-26T03:00:00,2.6,83.65,0,8.4,21.2,cloudy
Notingham,2025-01-26T04:00:00,2.6,85.93,0,8.6,23.1,cloudy
Notingham,2025-01-26T05:00:00,2.2,89.46,0,7,25.3,clear-night
Notingham,2025-01-26T06:00:00,2.9,89.75,0,6.4,26.5,cloudy
Notingham,2025-01-26T07:00:00,2.5,94.13,0.006,9.2,3.9,cloudy
Notingham,2025-01-26T08:00:00,2.4,92.85,0,9.1,17.5,cloudy
Notingham,2025-01-26T09:00:00,2.9,87.57,0,10.2,19.7,partly-cloudy-day
Notingham,2025-01-26T10:00:00,3.5,84.11,0,12.5,22.1,clear-day
Notingham,2025-01-26T11:00:00,4.1,84,0,14.5,24.8,cloudy
Notingham,2025-01-26T12:00:00,4.5,85.12,0,18.2,22.2,cloudy
Notingham,2025-01-26T13:00:00,4.6,85.03,0.004,16.7,22.1,cloudy
Notingham,2025-01-26T14:00:00,4.6,86.9,0,17.3,11.4,cloudy
Notingham,2025-01-26T15:00:00,4.1,92.95,0.022,17.5,4,cloudy
Notingham,2025-01-26T16:00:00,3.8,93.17,0.033,21.1,4.5,cloudy
Notingham,2025-01-26T17:00:00,4.3,95.16,0.01,15.5,33.2,cloudy
Notingham,2025-01-26T18:00:00,5.1,93.43,0.004,13.8,29.8,cloudy
Notingham,2025-01-26T19:00:00,5.6,94.6,0.006,10.9,21.7,cloudy
Notingham,2025-01-26T20:00:00,5.8,93.46,0,10.6,19.7,cloudy
Notingham,2025-01-26T21:00:00,5.6,92.92,0,7.7,13.8,cloudy
Notingham,2025-01-26T22:00:00,6,93.51,0,11.1,10.8,cloudy
Notingham,2025-01-26T23:00:00,6.1,94.75,0.016,10.2,7.2,cloudy
Notingham,2025-01-27T00:00:00,6.1,97.74,0.023,8.7,4,cloudy
Notingham,2025-01-27T01:00:00,6.1,97.7,0.977,6.4,1.4,rain
Notingham,2025-01-27T02:00:00,5.6,96.59,0.069,4.5,1.9,cloudy
Notingham,2025-01-27T03:00:00,6,96.63,0.148,7.7,6,cloudy
Notingham,2025-01-27T04:00:00,3.3,94.16,0.006,8.6,45.7,clear-night
Notingham,2025-01-27T05:00:00,3.2,95.39,0.006,10.1,46.1,partly-cloudy-night
Notingham,2025-01-27T06:00:00,3.2,95.81,0,10.3,37.3,clear-night
Notingham,2025-01-27T07:00:00,3.7,93.87,0,8.8,15.9,partly-cloudy-night
Notingham,2025-01-27T08:00:00,4.1,88.24,0,12.5,16.2,clear-day
Notingham,2025-01-27T09:00:00,4.2,83.59,0,12.1,22.7,partly-cloudy-day
Notingham,2025-01-27T10:00:00,5.6,79.83,0,14.2,21.1,clear-day
Notingham,2025-01-27T11:00:00,6.8,74.68,0,15.8,17.5,clear-day
Notingham,2025-01-27T12:00:00,7.8,71.93,0,15,17.5,partly-cloudy-day
Notingham,2025-01-27T13:00:00,7.5,69.88,0,12.7,13.9,cloudy
Notingham,2025-01-27T14:00:00,7.6,67.19,0,13.5,14.9,partly-cloudy-day
Notingham,2025-01-27T15:00:00,7.6,66.37,0,13.5,15.2,cloudy
Notingham,2025-01-27T16:00:00,7.5,69.29,0,10.5,15.4,cloudy
Notingham,2025-01-27T17:00:00,6.5,77.41,0.004,15.5,21.6,partly-cloudy-night
Notingham,2025-01-27T18:00:00,6.4,76.66,0,13.4,23.4,partly-cloudy-night
Notingham,2025-01-27T19:00:00,6.1,81.36,0,12.7,16.4,cloudy
Notingham,2025-01-27T20:00:00,6.5,78.95,0,14.9,15,cloudy
Notingham,2025-01-27T21:00:00,5.7,89.35,0,13.2,3.8,cloudy
Notingham,2025-01-27T22:00:00,5.7,91.09,0.063,12.8,11.3,cloudy
Notingham,2025-01-27T23:00:00,6.5,87.22,0.059,13.4,13.8,cloudy
Notingham,2025-01-28T00:00:00,6.2,88.04,0.01,13.1,16.6,cloudy
Notingham,2025-01-28T01:00:00,6.6,88.12,0,11.8,3.5,cloudy
Notingham,2025-01-28T02:00:00,6.6,90.02,0,12.7,12.8,cloudy
Notingham,2025-01-28T03:00:00,6.6,92.36,0,11.5,6.5,cloudy
Notingham,2025-01-28T04:00:00,6.6,94.4,0.012,10.5,14.3,cloudy
Notingham,2025-01-28T05:00:00,7,92.19,0.012,12.6,15.4,cloudy
Notingham,2025-01-28T06:00:00,6.6,93.37,0,7.4,12.7,cloudy
Notingham,2025-01-28T07:00:00,6.6,95.8,0.004,6.2,6.5,cloudy
Notingham,2025-01-28T08:00:00,6.8,96.47,0.004,5.9,2.6,cloudy
Notingham,2025-01-28T09:00:00,6.9,97.64,0,4.8,7.9,cloudy
Notingham,2025-01-28T10:00:00,7.2,96.43,0,4,2.9,cloudy
Notingham,2025-01-28T11:00:00,7.1,97.02,0.016,3.1,1.5,cloudy
Notingham,2025-01-28T12:00:00,7.3,97.45,0.029,4.8,8.9,cloudy
Notingham,2025-01-28T13:00:00,8.5,92.11,0.016,5.6,17.6,cloudy
Notingham,2025-01-28T14:00:00,7.7,92.77,0.037,10,17,cloudy
Notingham,2025-01-28T15:00:00,7.4,92.31,0,11.2,15.3,cloudy
Notingham,2025-01-28T16:00:00,7.2,91.69,0.012,10.2,13.6,cloudy
Notingham,2025-01-28T17:00:00,7.1,87.7,0,10.5,33.2,cloudy
Notingham,2025-01-28T18:00:00,6.4,89.14,0,8,24.4,cloudy
Notingham,2025-01-28T19:00:00,6.3,93.04,0,8.4,17.3,cloudy
Notingham,2025-01-28T20:00:00,6.1,91.18,0,8.3,22.7,cloudy
Notingham,2025-01-28T21:00:00,6.1,87.24,0,8.1,23.1,cloudy
Notingham,2025-01-28T22:00:00,5.7,86.38,0,10.3,26,cloudy
Notingham,2025-01-28T23:00:00,5.6,86.92,0,5.5,24.7,cloudy
Notingham,2025-01-29T00:00:00,4.7,90.71,0,5.9,20.9,cloudy
Notingham,2025-01-29T01:00:00,5.6,89.49,0,11.2,17.1,cloudy
Notingham,2025-01-29T02:00:00,5.1,92.42,0,11,20.3,cloudy
