id,name,description,direction,is_dwell_times_filtering_countline,is_anpr,is_speed,start_lat,start_long,end_lat,end_long,mean_lat,mean_lon
45365,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.976669,-1.16596,52.976608,-1.16608,52.9766385,-1.16602
45366,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.980949,-1.17494,52.981041,-1.17487,52.980995,-1.174905
45368,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.94873,-1.15097,52.94878,-1.15099,52.948755,-1.1509800000000001
45369,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.98455,-1.18125,52.984581,-1.18116,52.9845655,-1.1812049999999998
45370,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.98579,-1.18264,52.985741,-1.18274,52.9857655,-1.18269
45390,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.988789,-1.14762,52.988838,-1.14762,52.9888135,-1.14762
45391,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.986881,-1.16794,52.986839,-1.1679,52.98686,-1.16792
45392,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.990398,-1.14318,52.990372,-1.14313,52.990385,-1.1431550000000001
45522,S73_NottinghamRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.980247,-1.17326,52.980221,-1.1733,52.980233999999996,-1.17328
45523,S73_NottinghamRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.980274,-1.173377,52.980247,-1.17342,52.9802605,-1.1733984999999998
45525,Countline 1,,ANTICLOCKWISE_ONLY,False,True,False,52.980274,-1.173377,52.980247,-1.17342,52.9802605,-1.1733984999999998
47161,S91_GregoryBlvd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.96423,-1.177439,52.964195,-1.17742,52.9642125,-1.1774295
47162,S91_GregoryBlvd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.964211,-1.177332,52.964119,-1.177357,52.964164999999994,-1.1773445
47163,S103_DerbyTerrace_road_not002,,CLOCKWISE_ONLY,False,False,True,52.955456,-1.163118,52.955498,-1.163187,52.955477,-1.1631525
47164,S103_DerbyTerrace_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.955486,-1.163246,52.955513,-1.163269,52.9554995,-1.1632575
47165,S120_MansfieldRd_pathLHS,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.970585,-1.153345,52.970589,-1.153408,52.970586999999995,-1.1533765
47166,S120_MansfieldRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.970581,-1.153418,52.970596,-1.153517,52.970588500000005,-1.1534675
47196,S137_WesternBlvd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.95594,-1.19144,52.955936,-1.191359,52.955938,-1.1913995000000002
47197,S137_WesternBlvd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.95594,-1.19134,52.955933,-1.191183,52.9559365,-1.1912615
47211,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.964207,-1.177442,52.964169,-1.177422,52.964188,-1.177432
47212,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.955433,-1.163219,52.955475,-1.163266,52.955454,-1.1632425
47213,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.970604,-1.1534,52.970615,-1.153498,52.9706095,-1.153449
47214,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.955959,-1.191253,52.955952,-1.191174,52.9559555,-1.1912135
47506,S138_WollatonRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.955086,-1.1947,52.955055,-1.194695,52.955070500000005,-1.1946975000000002
47507,S138_WollatonRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.955055,-1.194712,52.955021,-1.194708,52.955038,-1.1947100000000002
47508,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.955051,-1.194667,52.955029,-1.194665,52.95504,-1.194666
47517,S140_MiddletonBlvd_road_not002,,CLOCKWISE_ONLY,False,False,False,52.953773,-1.19242,52.953762,-1.192501,52.9537675,-1.1924605000000001
47518,S140_MiddletonBlvd_path_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.953773,-1.192521,52.953751,-1.192615,52.953762,-1.192568
47519,S141_MiddletonBlvd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.94772,-1.190434,52.94772,-1.190573,52.94772,-1.1905035000000002
47520,S142_CliftonBlvd_road_not002,,CLOCKWISE_ONLY,False,False,True,52.943172,-1.188976,52.943138,-1.189048,52.943155,-1.189012
47521,Countline 2,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.943134,-1.188939,52.943115,-1.189002,52.943124499999996,-1.1889705
47522,S143_WesternBlvd_road_not002,,CLOCKWISE_ONLY,False,False,True,52.9613,-1.191015,52.961288,-1.191148,52.961294,-1.1910815000000001
47523,S121_HucknallRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.979919,-1.157295,52.979931,-1.15712,52.979925,-1.1572075
47524,S122_HucknallRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.97929,-1.157118,52.979298,-1.156937,52.979293999999996,-1.1570275
47525,S123_HucknallRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.98317,-1.157982,52.983166,-1.158018,52.983168,-1.158
47526,S123_HucknallRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.983162,-1.15802,52.98315,-1.158202,52.983156,-1.158111
47527,S124_HucknallRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.987511,-1.159875,52.987503,-1.159833,52.987506999999994,-1.159854
47528,S124_HucknallRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.987495,-1.159829,52.987476,-1.159716,52.987485500000005,-1.1597724999999999
47529,S125_ValleyRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.987328,-1.158878,52.987301,-1.158879,52.9873145,-1.1588785000000001
47530,S125_ValleyRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.987297,-1.158896,52.98724,-1.1589,52.9872685,-1.158898
47531,S126_HucknallRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.986767,-1.159227,52.986774,-1.159299,52.9867705,-1.1592630000000002
47532,S126_HucknallRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.986752,-1.159322,52.986755,-1.159431,52.986753500000006,-1.1593765
47533,S127_ValleyRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.986671,-1.160523,52.986694,-1.160541,52.9866825,-1.160532
47534,S127_ValleyRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.986694,-1.160593,52.986744,-1.160637,52.986719,-1.160615
47535,S131_IlkestonRd_road_not002,,CLOCKWISE_ONLY,False,False,True,52.955616,-1.177411,52.955574,-1.1774,52.955595,-1.1774054999999999
47536,S131_IlkestonRd_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.955563,-1.177426,52.955536,-1.177423,52.955549500000004,-1.1774245
47537,S133_WollatonRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.95488,-1.194175,52.954903,-1.194175,52.9548915,-1.194175
47538,S133_WollatonRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.95491,-1.194187,52.954964,-1.194178,52.954937,-1.1941825000000001
47539,S134_MiddletonBlvd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.954208,-1.192474,52.954197,-1.192498,52.9542025,-1.1924860000000002
47540,S134_MiddletonBlvd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.954155,-1.192483,52.954109,-1.192605,52.954132,-1.1925439999999998
47541,s135_WollatonRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.955349,-1.190472,52.955334,-1.190468,52.9553415,-1.19047
47542,S135_WollatonRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.955326,-1.190447,52.955288,-1.190446,52.955307000000005,-1.1904465
47543,S136_WollatonRd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.955181,-1.190207,52.9552,-1.19021,52.9551905,-1.1902085
47544,S136_WollatonRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.955193,-1.190246,52.955242,-1.190248,52.9552175,-1.1902469999999998
47545,S136_WollatonRd_crossing_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.955227,-1.190292,52.955227,-1.190247,52.955227,-1.1902694999999999
47546,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.961964,-1.190875,52.961964,-1.190826,52.961964,-1.1908504999999998
47547,S144_WesternBlvd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.960922,-1.190633,52.960922,-1.190722,52.960922,-1.1906775
47548,S144_WesternBlvd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.960922,-1.190785,52.960922,-1.190936,52.960922,-1.1908604999999999
47549,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.947868,-1.190751,52.947868,-1.190659,52.947868,-1.190705
47550,S146_ValleyRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.989277,-1.148555,52.989246,-1.148479,52.9892615,-1.148517
47551,S146_ValleyRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.98925,-1.148448,52.989208,-1.148365,52.989228999999995,-1.1484065
47552,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.989315,-1.148374,52.989281,-1.148293,52.989298,-1.1483335000000001
47553,S147_ValleyRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.988247,-1.149836,52.988266,-1.14986,52.988256500000006,-1.149848
47554,S147_ValleyRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.988266,-1.149878,52.988308,-1.149906,52.988287,-1.149892
47555,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.988239,-1.150012,52.988285,-1.150043,52.988262,-1.1500275
47556,S148_DerbyRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.950756,-1.176321,52.950714,-1.176278,52.950734999999995,-1.1762994999999998
47557,S148_DerbyRd_road_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.950718,-1.176257,52.950672,-1.176224,52.950694999999996,-1.1762405
47560,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.979919,-1.157295,52.979931,-1.15712,52.979925,-1.1572075
47561,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.97929,-1.157118,52.979298,-1.156937,52.979293999999996,-1.1570275
47562,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.983162,-1.15802,52.98315,-1.158202,52.983156,-1.158111
47563,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.987495,-1.159829,52.987476,-1.159716,52.987485500000005,-1.1597724999999999
47564,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.987297,-1.158896,52.98724,-1.1589,52.9872685,-1.158898
47565,Countline 1,,ANTICLOCKWISE_ONLY,False,True,False,52.986752,-1.159322,52.986755,-1.159431,52.986753500000006,-1.1593765
47566,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.986694,-1.160593,52.986744,-1.160637,52.986719,-1.160615
47567,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.95562,-1.177318,52.955574,-1.177295,52.955597,-1.1773065
47568,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.95491,-1.194187,52.954964,-1.194178,52.954937,-1.1941825000000001
47569,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.954182,-1.192578,52.954159,-1.19265,52.954170500000004,-1.1926139999999998
47570,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.955326,-1.190447,52.955288,-1.190446,52.955307000000005,-1.1904465
47572,S105_DerbyRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.951374,-1.174269,52.95142,-1.174334,52.951397,-1.1743014999999999
47573,S105_DerbyRd_path_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.95142,-1.174334,52.951466,-1.174388,52.951443,-1.174361
47574,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.951374,-1.174269,52.95142,-1.174334,52.951397,-1.1743014999999999
47575,CS107_DerbyRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.951,-1.175199,52.950958,-1.175169,52.950979000000004,-1.175184
47576,S107_DerbyRd_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.950958,-1.175169,52.950943,-1.175156,52.950950500000005,-1.1751624999999999
47577,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.951,-1.175199,52.950958,-1.175169,52.950979000000004,-1.175184
47578,S108_SneintonRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.953224,-1.136363,52.953251,-1.136257,52.9532375,-1.13631
47579,S108_SneintonRd_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.953251,-1.136257,52.95327,-1.13618,52.9532605,-1.1362185
47580,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.953224,-1.136363,52.953251,-1.136257,52.9532375,-1.13631
47581,S109_SouthwellRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.953438,-1.137786,52.953396,-1.137708,52.953417,-1.137747
47582,S109_SouthwellRd_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.953396,-1.137708,52.953365,-1.137671,52.953380499999994,-1.1376895
47583,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.953438,-1.137786,52.953396,-1.137708,52.953417,-1.137747
47584,S110_ManversSt_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.952381,-1.136603,52.952389,-1.136557,52.952385,-1.13658
47585,S110_ManversSt_road_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.952389,-1.136557,52.9524,-1.136497,52.9523945,-1.136527
47586,S110_ManversSt_road_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.9524,-1.136497,52.952419,-1.136415,52.9524095,-1.136456
47587,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.952389,-1.136557,52.9524,-1.136497,52.9523945,-1.136527
47588,S111_ManversSt_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.951115,-1.135124,52.951103,-1.135171,52.951109,-1.1351475
47589,S111_ManversSt_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.951103,-1.135171,52.951061,-1.135311,52.951082,-1.135241
47590,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.951088,-1.135157,52.95105,-1.135286,52.951069000000004,-1.1352215
47591,S115_DalesideRd_path/cycleLn_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.949097,-1.116724,52.949047,-1.116689,52.949072,-1.1167065
47592,S115_DalesideRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.949047,-1.116689,52.948914,-1.116605,52.948980500000005,-1.116647
47593,S116_DalesideRd_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.948902,-1.11664,52.948936,-1.116677,52.948919000000004,-1.1166585
47594,S116_DalesideRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.948936,-1.116677,52.94899,-1.116721,52.948963000000006,-1.116699
47595,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.949005,-1.11644,52.949047,-1.116474,52.949026,-1.116457
47596,S117_DalesideRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.950089,-1.112906,52.950054,-1.112887,52.9500715,-1.1128965
47597,S117_DalesideRd_road_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.950054,-1.112887,52.949982,-1.112854,52.950018,-1.1128705
47598,S117_DalesideRd_road_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.949982,-1.112854,52.94994,-1.112832,52.949961,-1.112843
47599,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.950027,-1.112904,52.949955,-1.112861,52.949991,-1.1128825
47601,S118_HucknallRd_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.971214,-1.153842,52.971222,-1.15381,52.971218,-1.153826
47602,S118_HucknallRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.971222,-1.15381,52.971241,-1.153663,52.9712315,-1.1537365
47603,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.971203,-1.15379,52.971214,-1.153717,52.9712085,-1.1537535
47606,S119_MansfieldRd_path_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.971146,-1.153263,52.971111,-1.153026,52.9711285,-1.1531445
47607,S119_MansfieldRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.971176,-1.153378,52.971146,-1.153263,52.971160999999995,-1.1533205
47608,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.971195,-1.153242,52.971169,-1.153134,52.971182,-1.153188
47619,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.960896,-1.190796,52.960903,-1.190929,52.9608995,-1.1908625
47622,s92_AlfretonRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.963902,-1.17694,52.963871,-1.17695,52.9638865,-1.176945
47623,s92_AlfretonRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.96386,-1.17693,52.963821,-1.17695,52.9638405,-1.17694
47624,s77_MainSt_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.999401,-1.19708,52.999401,-1.19701,52.999401,-1.197045
47625,s77_MainSt_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.999378,-1.197,52.999371,-1.19682,52.9993745,-1.19691
47626,s97_AspleyLn_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.967388,-1.18421,52.96735,-1.1842,52.967369000000005,-1.184205
47627,s97_AspleyLn_path_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.967331,-1.18419,52.9673,-1.18418,52.9673155,-1.184185
47628,s99_NuthallRd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.97303,-1.18618,52.973042,-1.18612,52.973036,-1.18615
47629,s99_NuthallRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.97303,-1.1861,52.973049,-1.18601,52.9730395,-1.186055
47630,s100_WesternBlvd_path_LHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.973209,-1.18534,52.97319,-1.1853,52.9731995,-1.18532
47631,s100_WesternBlvd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.97324,-1.18517,52.97319,-1.18508,52.973214999999996,-1.185125
47632,s101_NuthallRd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.972038,-1.18523,52.97205,-1.18516,52.972044,-1.185195
47633,s101_NuthallRd_path_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.972019,-1.18513,52.972031,-1.18509,52.972025,-1.1851099999999999
47634,s102_WesternBlvd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.971909,-1.18639,52.971882,-1.18629,52.9718955,-1.18634
47635,s102_WesternBlvd_path_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.971859,-1.1863,52.97184,-1.18623,52.971849500000005,-1.186265
47651,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.999401,-1.19697,52.99939,-1.19682,52.9993955,-1.196895
47652,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.973099,-1.18614,52.973122,-1.18606,52.9731105,-1.1861
47653,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.97324,-1.18511,52.973209,-1.18504,52.9732245,-1.185075
47654,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.97205,-1.18523,52.972061,-1.18517,52.972055499999996,-1.1852
47664,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.971889,-1.18641,52.971859,-1.18631,52.971874,-1.18636
47665,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.963848,-1.17691,52.96381,-1.17694,52.963829000000004,-1.176925
47682,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.967388,-1.1842,52.96735,-1.18418,52.967369000000005,-1.18419
47708,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.981258,-1.17349,52.981251,-1.17341,52.9812545,-1.1734499999999999
47784,s100_WesternBlvd_roadLn2_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.973179,-1.18509,52.97316,-1.18505,52.9731695,-1.18507
47789,S65_CastleBlvd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.946865,-1.170646,52.946785,-1.17066,52.946825000000004,-1.1706530000000002
47790,S65_CastleBlvd_path_cycle_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.946774,-1.170679,52.946739,-1.170677,52.9467565,-1.170678
47791,S94_RadfordBlvd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.963493,-1.177161,52.96349,-1.177198,52.9634915,-1.1771794999999998
47792,S94_RadfordBlvd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.963501,-1.177203,52.963482,-1.177391,52.9634915,-1.177297
47793,S104_LentonBlvd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.951454,-1.175027,52.951458,-1.174982,52.951456,-1.1750045
47794,S104_LentonBlvd_roadLHS_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.951473,-1.17498,52.951473,-1.174895,52.951473,-1.1749375
47795,S104_LentonBlvd_RoadRHS_not002,,CLOCKWISE_ONLY,False,False,True,52.951485,-1.174877,52.951492,-1.17479,52.951488499999996,-1.1748335
47796,S106_LentonBlvd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.950905,-1.174686,52.950905,-1.174729,52.950905,-1.1747074999999998
47797,S106_LentonBlvd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.950893,-1.174737,52.95089,-1.174914,52.9508915,-1.1748254999999999
47798,S130_IlkestonRd_road_not002,,CLOCKWISE_ONLY,False,False,True,52.955658,-1.176009,52.955685,-1.176011,52.9556715,-1.17601
47799,S130_IlkestonRd_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.955685,-1.175972,52.9557,-1.175973,52.9556925,-1.1759724999999999
47800,S132_LentonBlvd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.955437,-1.175481,52.955433,-1.175516,52.955435,-1.1754985
47801,S132_LentonBlvd_roadLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,True,52.955444,-1.175522,52.955437,-1.175703,52.9554405,-1.1756125
47802,S132_LentonBlvd_pathRHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.955441,-1.175702,52.955441,-1.175737,52.955441,-1.1757195
47803,S145_SouthwellRd_road_not002,,CLOCKWISE_ONLY,False,False,True,52.953739,-1.137107,52.9538,-1.137202,52.9537695,-1.1371545
47804,S150_RadfordBlvd_pathLHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.955833,-1.175799,52.955833,-1.175753,52.955833,-1.175776
47805,S150_RadfordBlvd_roadLHS_not002,,ANTICLOCKWISE_ONLY,False,False,True,52.955849,-1.175751,52.955853,-1.175685,52.955850999999996,-1.175718
47812,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.946865,-1.170646,52.946785,-1.17066,52.946825000000004,-1.1706530000000002
47813,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.963501,-1.177203,52.963482,-1.177391,52.9634915,-1.177297
47815,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.951473,-1.17498,52.951473,-1.174895,52.951473,-1.1749375
47818,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.950893,-1.174737,52.95089,-1.174914,52.9508915,-1.1748254999999999
47819,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.955658,-1.176009,52.955685,-1.176011,52.9556715,-1.17601
47820,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.953739,-1.137107,52.9538,-1.137202,52.9537695,-1.1371545
47821,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.955849,-1.175751,52.955853,-1.175685,52.955850999999996,-1.175718
47822,Countline 1,,CLOCKWISE_AND_ANTICLOCKWISE,False,True,False,52.955444,-1.175522,52.955437,-1.175703,52.9554405,-1.1756125
47859,s153_AspeyLnJn_lane1_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.967571,-1.19023,52.967602,-1.19022,52.967586499999996,-1.1902249999999999
47860,s153_AspeyLnJn_lane2_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.967602,-1.19024,52.967628,-1.19023,52.967614999999995,-1.190235
47861,s155_AspeyLnJn_crossing_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.967758,-1.19039,52.967781,-1.19045,52.9677695,-1.19042
47862,s155_AspeyLnJn_road_RHS_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.967911,-1.19037,52.967918,-1.1903,52.9679145,-1.190335
47863,s155_AspeyLnJn_crossing2_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.96788,-1.19053,52.967918,-1.19049,52.967899,-1.1905100000000002
47864,s156_WesternBlvd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.967979,-1.19041,52.967972,-1.19036,52.9679755,-1.190385
47865,s156_WesternBlvd_crossing_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.967869,-1.19033,52.967831,-1.19032,52.96785,-1.190325
48076,s159_AspeyLn_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.967972,-1.19112,52.967999,-1.1911,52.9679855,-1.1911100000000001
48305,s151_WesternBlvd_road_not002,,CLOCKWISE_AND_ANTICLOCKWISE,False,False,False,52.967529,-1.19085,52.967541,-1.19093,52.967535,-1.19089
